user_id,tenancy,component,environment,login_time,logins
user_00187,Tenancy E,Connect,Staging,2025-06-26,1
user_00432,Tenancy B,Connect,Staging,2025-06-26,3
user_00175,Tenancy A,Workbench,Production,2025-06-26,3
user_00101,Tenancy B,Workbench,Production,2025-06-26,6
user_00117,Tenancy C,Workbench,Staging,2025-06-26,1
user_00289,Tenancy E,Connect,Staging,2025-06-26,5
user_00402,Tenancy E,Workbench,Development,2025-06-26,3
user_00354,Tenancy B,Connect,Production,2025-06-26,1
user_00003,Tenancy A,Connect,Staging,2025-06-26,7
user_00575,Tenancy E,Workbench,Staging,2025-06-26,3
user_00357,Tenancy E,Connect,Development,2025-06-26,2
user_00274,Tenancy D,Connect,Production,2025-06-26,4
user_00296,Tenancy D,Connect,Production,2025-06-26,2
user_00533,Tenancy E,Workbench,Development,2025-06-26,5
user_00031,Tenancy E,Workbench,Development,2025-06-26,1
user_00077,Tenancy D,Workbench,Staging,2025-06-27,5
user_00305,Tenancy B,Workbench,Development,2025-06-27,2
user_00022,Tenancy D,Connect,Development,2025-06-27,2
user_00371,Tenancy A,Connect,Development,2025-06-27,1
user_00371,Tenancy E,Workbench,Development,2025-06-27,7
user_00447,Tenancy C,Workbench,Staging,2025-06-27,2
user_00031,Tenancy A,Workbench,Development,2025-06-27,4
user_00445,Tenancy E,Connect,Development,2025-06-27,2
user_00151,Tenancy A,Connect,Production,2025-06-27,1
user_00392,Tenancy E,Workbench,Production,2025-06-27,4
user_00210,Tenancy A,Workbench,Staging,2025-06-27,5
user_00353,Tenancy B,Connect,Development,2025-06-27,2
user_00201,Tenancy D,Workbench,Development,2025-06-27,5
user_00584,Tenancy B,Connect,Staging,2025-06-27,2
user_00400,Tenancy C,Workbench,Staging,2025-06-27,4
user_00219,Tenancy B,Workbench,Development,2025-06-27,1
user_00523,Tenancy E,Workbench,Development,2025-06-27,2
user_00182,Tenancy C,Workbench,Development,2025-06-27,3
user_00315,Tenancy A,Workbench,Staging,2025-06-27,5
user_00547,Tenancy D,Workbench,Development,2025-06-27,3
user_00083,Tenancy D,Workbench,Staging,2025-06-27,2
user_00221,Tenancy B,Workbench,Staging,2025-06-27,5
user_00096,Tenancy D,Workbench,Production,2025-06-27,6
user_00054,Tenancy A,Workbench,Development,2025-06-27,3
user_00365,Tenancy D,Connect,Production,2025-06-27,1
user_00497,Tenancy B,Workbench,Production,2025-06-27,6
user_00177,Tenancy C,Workbench,Production,2025-06-27,5
user_00012,Tenancy A,Connect,Production,2025-06-27,4
user_00279,Tenancy C,Workbench,Production,2025-06-27,1
user_00199,Tenancy D,Connect,Staging,2025-06-27,7
user_00088,Tenancy D,Workbench,Production,2025-06-27,5
user_00538,Tenancy D,Connect,Production,2025-06-27,2
user_00420,Tenancy A,Workbench,Development,2025-06-27,1
user_00417,Tenancy E,Connect,Production,2025-06-27,4
user_00330,Tenancy A,Workbench,Production,2025-06-27,7
user_00349,Tenancy E,Connect,Production,2025-06-27,7
user_00525,Tenancy E,Connect,Staging,2025-06-27,1
user_00285,Tenancy E,Workbench,Production,2025-06-27,1
user_00369,Tenancy A,Workbench,Development,2025-06-27,3
user_00206,Tenancy A,Connect,Staging,2025-06-27,7
user_00244,Tenancy D,Workbench,Production,2025-06-27,5
user_00094,Tenancy C,Workbench,Staging,2025-06-27,3
user_00387,Tenancy D,Connect,Production,2025-06-27,1
user_00505,Tenancy A,Workbench,Staging,2025-06-27,5
user_00111,Tenancy E,Workbench,Production,2025-06-27,5
user_00121,Tenancy C,Connect,Development,2025-06-27,7
user_00538,Tenancy B,Workbench,Development,2025-06-27,4
user_00290,Tenancy E,Workbench,Staging,2025-06-27,1
user_00237,Tenancy D,Connect,Staging,2025-06-27,5
user_00569,Tenancy A,Connect,Staging,2025-06-27,3
user_00173,Tenancy E,Workbench,Development,2025-06-27,3
user_00216,Tenancy C,Workbench,Staging,2025-06-27,7
user_00251,Tenancy B,Connect,Production,2025-06-27,7
user_00281,Tenancy E,Connect,Production,2025-06-27,1
user_00405,Tenancy B,Workbench,Production,2025-06-27,5
user_00533,Tenancy B,Connect,Production,2025-06-27,3
user_00137,Tenancy B,Workbench,Development,2025-06-27,6
user_00411,Tenancy B,Connect,Production,2025-06-27,3
user_00092,Tenancy C,Workbench,Development,2025-06-27,6
user_00505,Tenancy A,Connect,Staging,2025-06-27,1
user_00575,Tenancy A,Connect,Production,2025-06-27,1
user_00000,Tenancy E,Connect,Development,2025-06-27,4
user_00333,Tenancy A,Connect,Production,2025-06-27,3
user_00228,Tenancy B,Connect,Development,2025-06-27,2
user_00226,Tenancy B,Connect,Staging,2025-06-27,6
user_00325,Tenancy B,Connect,Production,2025-06-27,2
user_00051,Tenancy C,Workbench,Development,2025-06-27,3
user_00606,Tenancy A,Workbench,Development,2025-06-27,2
user_00063,Tenancy C,Workbench,Production,2025-06-27,4
user_00235,Tenancy B,Workbench,Production,2025-06-27,7
user_00538,Tenancy B,Workbench,Production,2025-06-27,1
user_00170,Tenancy A,Connect,Development,2025-06-27,3
user_00278,Tenancy E,Connect,Production,2025-06-27,6
user_00323,Tenancy D,Workbench,Production,2025-06-27,2
user_00097,Tenancy A,Workbench,Staging,2025-06-27,1
user_00013,Tenancy D,Workbench,Production,2025-06-27,6
user_00483,Tenancy A,Connect,Development,2025-06-27,3
user_00053,Tenancy A,Connect,Production,2025-06-27,6
user_00294,Tenancy A,Workbench,Development,2025-06-27,1
user_00196,Tenancy D,Connect,Development,2025-06-27,1
user_00126,Tenancy D,Connect,Development,2025-06-27,1
user_00331,Tenancy D,Connect,Staging,2025-06-27,6
user_00211,Tenancy E,Workbench,Production,2025-06-27,4
user_00198,Tenancy E,Connect,Staging,2025-06-27,7
user_00304,Tenancy B,Connect,Development,2025-06-27,5
user_00395,Tenancy A,Workbench,Production,2025-06-27,7
user_00354,Tenancy E,Connect,Development,2025-06-27,2
user_00479,Tenancy C,Connect,Production,2025-06-27,1
user_00233,Tenancy D,Connect,Development,2025-06-27,1
user_00217,Tenancy C,Connect,Production,2025-06-27,6
user_00210,Tenancy E,Connect,Development,2025-06-27,3
user_00454,Tenancy B,Workbench,Development,2025-06-27,3
user_00404,Tenancy C,Workbench,Staging,2025-06-27,1
user_00198,Tenancy D,Connect,Development,2025-06-27,4
user_00384,Tenancy E,Connect,Development,2025-06-27,2
user_00151,Tenancy E,Connect,Development,2025-06-27,7
user_00174,Tenancy E,Connect,Production,2025-06-27,6
user_00116,Tenancy B,Workbench,Staging,2025-06-27,6
user_00232,Tenancy C,Connect,Development,2025-06-27,2
user_00531,Tenancy E,Workbench,Production,2025-06-27,6
user_00508,Tenancy C,Connect,Development,2025-06-27,2
user_00386,Tenancy C,Connect,Staging,2025-06-27,3
user_00331,Tenancy E,Connect,Development,2025-06-27,7
user_00112,Tenancy D,Connect,Production,2025-06-27,4
user_00274,Tenancy B,Workbench,Staging,2025-06-27,4
user_00014,Tenancy B,Workbench,Production,2025-06-27,4
user_00256,Tenancy E,Connect,Development,2025-06-27,5
user_00432,Tenancy C,Workbench,Development,2025-06-27,4
user_00410,Tenancy C,Workbench,Development,2025-06-27,3
user_00034,Tenancy B,Connect,Staging,2025-06-27,4
user_00235,Tenancy C,Connect,Development,2025-06-27,5
user_00384,Tenancy A,Connect,Staging,2025-06-27,3
user_00034,Tenancy C,Workbench,Development,2025-06-27,5
user_00096,Tenancy E,Workbench,Development,2025-06-27,7
user_00080,Tenancy A,Workbench,Development,2025-06-27,4
user_00045,Tenancy A,Connect,Staging,2025-06-27,3
user_00464,Tenancy C,Workbench,Staging,2025-06-27,1
user_00117,Tenancy D,Workbench,Development,2025-06-27,6
user_00575,Tenancy E,Workbench,Development,2025-06-27,4
user_00368,Tenancy D,Connect,Production,2025-06-27,2
user_00556,Tenancy E,Connect,Development,2025-06-27,1
user_00586,Tenancy B,Workbench,Staging,2025-06-27,3
user_00237,Tenancy D,Workbench,Production,2025-06-27,2
user_00195,Tenancy E,Workbench,Staging,2025-06-27,6
user_00195,Tenancy E,Connect,Development,2025-06-27,2
user_00016,Tenancy B,Connect,Production,2025-06-27,3
user_00352,Tenancy A,Workbench,Production,2025-06-27,7
user_00068,Tenancy B,Connect,Staging,2025-06-27,4
user_00601,Tenancy D,Connect,Production,2025-06-27,5
user_00487,Tenancy A,Connect,Production,2025-06-27,7
user_00503,Tenancy B,Workbench,Production,2025-06-27,4
user_00006,Tenancy C,Connect,Development,2025-06-27,3
user_00442,Tenancy B,Connect,Development,2025-06-27,5
user_00543,Tenancy E,Workbench,Production,2025-06-27,5
user_00555,Tenancy D,Workbench,Development,2025-06-27,5
user_00384,Tenancy B,Connect,Staging,2025-06-27,5
user_00234,Tenancy D,Workbench,Production,2025-06-27,2
user_00082,Tenancy A,Connect,Production,2025-06-27,3
user_00462,Tenancy B,Connect,Development,2025-06-27,6
user_00115,Tenancy A,Workbench,Production,2025-06-27,7
user_00271,Tenancy C,Workbench,Staging,2025-06-27,2
user_00597,Tenancy C,Connect,Development,2025-06-27,3
user_00021,Tenancy A,Connect,Production,2025-06-27,1
user_00300,Tenancy B,Workbench,Development,2025-06-27,2
user_00402,Tenancy D,Workbench,Staging,2025-06-27,6
user_00344,Tenancy A,Workbench,Development,2025-06-27,4
user_00374,Tenancy A,Connect,Production,2025-06-27,4
user_00588,Tenancy A,Workbench,Development,2025-06-27,4
user_00169,Tenancy A,Connect,Production,2025-06-27,3
user_00595,Tenancy D,Connect,Production,2025-06-27,3
user_00025,Tenancy A,Workbench,Development,2025-06-27,3
user_00495,Tenancy E,Connect,Production,2025-06-27,1
user_00025,Tenancy D,Workbench,Production,2025-06-27,3
user_00301,Tenancy A,Connect,Production,2025-06-27,2
user_00360,Tenancy C,Workbench,Production,2025-06-27,2
user_00189,Tenancy A,Workbench,Staging,2025-06-27,3
user_00188,Tenancy D,Connect,Staging,2025-06-27,6
user_00393,Tenancy D,Connect,Staging,2025-06-27,6
user_00186,Tenancy A,Workbench,Staging,2025-06-27,2
user_00360,Tenancy B,Workbench,Staging,2025-06-27,4
user_00436,Tenancy D,Connect,Development,2025-06-27,5
user_00593,Tenancy A,Workbench,Production,2025-06-28,2
user_00378,Tenancy E,Connect,Production,2025-06-28,6
user_00481,Tenancy C,Connect,Staging,2025-06-28,6
user_00136,Tenancy B,Workbench,Staging,2025-06-28,7
user_00473,Tenancy E,Connect,Development,2025-06-28,2
user_00121,Tenancy D,Connect,Development,2025-06-28,7
user_00029,Tenancy E,Workbench,Development,2025-06-28,4
user_00605,Tenancy B,Workbench,Development,2025-06-28,1
user_00046,Tenancy E,Workbench,Development,2025-06-28,4
user_00115,Tenancy E,Connect,Production,2025-06-28,4
user_00024,Tenancy B,Connect,Production,2025-06-28,4
user_00258,Tenancy D,Connect,Staging,2025-06-28,1
user_00364,Tenancy D,Connect,Staging,2025-06-28,2
user_00382,Tenancy A,Connect,Production,2025-06-28,3
user_00112,Tenancy E,Workbench,Production,2025-06-28,5
user_00216,Tenancy D,Connect,Staging,2025-06-28,4
user_00029,Tenancy E,Connect,Staging,2025-06-28,6
user_00543,Tenancy E,Workbench,Development,2025-06-28,2
user_00268,Tenancy D,Workbench,Development,2025-06-28,4
user_00401,Tenancy D,Connect,Development,2025-06-28,7
user_00430,Tenancy D,Connect,Staging,2025-06-28,4
user_00198,Tenancy E,Workbench,Production,2025-06-28,6
user_00484,Tenancy C,Workbench,Staging,2025-06-28,4
user_00025,Tenancy C,Connect,Production,2025-06-28,1
user_00194,Tenancy D,Connect,Staging,2025-06-28,2
user_00330,Tenancy E,Connect,Staging,2025-06-28,4
user_00179,Tenancy C,Workbench,Production,2025-06-28,6
user_00526,Tenancy B,Connect,Production,2025-06-28,4
user_00123,Tenancy B,Connect,Production,2025-06-28,3
user_00094,Tenancy A,Connect,Development,2025-06-28,1
user_00154,Tenancy A,Workbench,Production,2025-06-28,6
user_00282,Tenancy D,Workbench,Staging,2025-06-28,1
user_00599,Tenancy E,Connect,Staging,2025-06-28,6
user_00214,Tenancy D,Workbench,Staging,2025-06-28,5
user_00319,Tenancy E,Workbench,Staging,2025-06-28,5
user_00601,Tenancy D,Connect,Staging,2025-06-28,6
user_00397,Tenancy A,Connect,Development,2025-06-28,2
user_00124,Tenancy E,Connect,Production,2025-06-28,1
user_00440,Tenancy D,Workbench,Staging,2025-06-28,1
user_00486,Tenancy A,Workbench,Staging,2025-06-28,7
user_00128,Tenancy A,Connect,Staging,2025-06-28,2
user_00574,Tenancy A,Connect,Production,2025-06-28,1
user_00333,Tenancy D,Connect,Development,2025-06-28,2
user_00341,Tenancy D,Workbench,Production,2025-06-28,1
user_00234,Tenancy D,Connect,Development,2025-06-28,3
user_00605,Tenancy A,Workbench,Production,2025-06-28,5
user_00101,Tenancy A,Workbench,Development,2025-06-28,4
user_00387,Tenancy E,Connect,Production,2025-06-28,2
user_00492,Tenancy C,Workbench,Production,2025-06-28,5
user_00205,Tenancy B,Connect,Development,2025-06-28,4
user_00183,Tenancy E,Workbench,Development,2025-06-28,6
user_00315,Tenancy A,Connect,Staging,2025-06-28,1
user_00235,Tenancy C,Workbench,Staging,2025-06-28,5
user_00394,Tenancy A,Connect,Production,2025-06-28,1
user_00049,Tenancy C,Connect,Production,2025-06-28,4
user_00598,Tenancy A,Connect,Production,2025-06-28,6
user_00127,Tenancy E,Workbench,Staging,2025-06-28,1
user_00329,Tenancy A,Connect,Development,2025-06-28,1
user_00461,Tenancy B,Workbench,Production,2025-06-28,6
user_00603,Tenancy C,Connect,Production,2025-06-28,3
user_00434,Tenancy A,Connect,Development,2025-06-28,4
user_00396,Tenancy E,Connect,Production,2025-06-28,4
user_00317,Tenancy E,Connect,Production,2025-06-28,3
user_00500,Tenancy C,Workbench,Staging,2025-06-28,1
user_00229,Tenancy B,Workbench,Staging,2025-06-28,5
user_00593,Tenancy B,Connect,Production,2025-06-28,2
user_00061,Tenancy B,Workbench,Staging,2025-06-28,6
user_00200,Tenancy B,Connect,Production,2025-06-28,2
user_00291,Tenancy A,Workbench,Production,2025-06-28,4
user_00183,Tenancy B,Connect,Development,2025-06-28,7
user_00214,Tenancy C,Connect,Development,2025-06-28,5
user_00592,Tenancy A,Connect,Staging,2025-06-28,4
user_00550,Tenancy D,Workbench,Production,2025-06-28,4
user_00341,Tenancy B,Workbench,Development,2025-06-28,2
user_00361,Tenancy B,Connect,Development,2025-06-28,4
user_00028,Tenancy C,Workbench,Production,2025-06-28,3
user_00566,Tenancy A,Workbench,Production,2025-06-28,6
user_00146,Tenancy A,Workbench,Staging,2025-06-28,4
user_00291,Tenancy D,Workbench,Staging,2025-06-28,5
user_00557,Tenancy C,Workbench,Staging,2025-06-28,2
user_00344,Tenancy E,Workbench,Development,2025-06-28,5
user_00063,Tenancy E,Workbench,Development,2025-06-28,3
user_00308,Tenancy E,Workbench,Development,2025-06-28,3
user_00375,Tenancy A,Workbench,Staging,2025-06-28,6
user_00558,Tenancy E,Connect,Staging,2025-06-28,4
user_00352,Tenancy D,Workbench,Development,2025-06-28,1
user_00347,Tenancy E,Connect,Staging,2025-06-28,4
user_00148,Tenancy B,Workbench,Staging,2025-06-28,1
user_00171,Tenancy C,Workbench,Production,2025-06-28,1
user_00219,Tenancy E,Connect,Staging,2025-06-28,5
user_00427,Tenancy E,Workbench,Development,2025-06-28,3
user_00268,Tenancy E,Connect,Development,2025-06-28,4
user_00288,Tenancy E,Workbench,Development,2025-06-28,4
user_00290,Tenancy E,Connect,Staging,2025-06-28,5
user_00065,Tenancy C,Workbench,Production,2025-06-28,5
user_00219,Tenancy A,Connect,Production,2025-06-28,2
user_00402,Tenancy E,Workbench,Development,2025-06-28,3
user_00203,Tenancy E,Connect,Development,2025-06-28,5
user_00387,Tenancy A,Connect,Staging,2025-06-28,7
user_00458,Tenancy B,Workbench,Development,2025-06-28,3
user_00499,Tenancy C,Connect,Staging,2025-06-28,6
user_00591,Tenancy B,Workbench,Staging,2025-06-28,7
user_00279,Tenancy E,Workbench,Production,2025-06-28,2
user_00526,Tenancy D,Connect,Production,2025-06-28,1
user_00585,Tenancy C,Connect,Development,2025-06-28,3
user_00026,Tenancy D,Connect,Development,2025-06-28,6
user_00024,Tenancy C,Connect,Production,2025-06-28,3
user_00552,Tenancy C,Workbench,Production,2025-06-28,6
user_00202,Tenancy B,Workbench,Staging,2025-06-28,5
user_00098,Tenancy B,Connect,Production,2025-06-28,7
user_00464,Tenancy E,Connect,Production,2025-06-28,5
user_00341,Tenancy C,Workbench,Production,2025-06-28,1
user_00347,Tenancy B,Connect,Staging,2025-06-28,3
user_00479,Tenancy C,Workbench,Production,2025-06-28,5
user_00179,Tenancy C,Connect,Development,2025-06-28,7
user_00470,Tenancy E,Connect,Production,2025-06-28,3
user_00336,Tenancy D,Connect,Staging,2025-06-28,4
user_00134,Tenancy E,Workbench,Staging,2025-06-28,2
user_00060,Tenancy B,Connect,Development,2025-06-28,7
user_00175,Tenancy D,Connect,Staging,2025-06-28,3
user_00116,Tenancy A,Workbench,Development,2025-06-28,7
user_00551,Tenancy B,Workbench,Development,2025-06-28,6
user_00585,Tenancy A,Connect,Development,2025-06-28,6
user_00568,Tenancy B,Connect,Production,2025-06-28,1
user_00024,Tenancy D,Workbench,Production,2025-06-28,5
user_00417,Tenancy E,Connect,Development,2025-06-28,2
user_00537,Tenancy A,Workbench,Staging,2025-06-28,3
user_00122,Tenancy A,Workbench,Development,2025-06-28,3
user_00292,Tenancy E,Connect,Development,2025-06-28,6
user_00297,Tenancy C,Workbench,Development,2025-06-28,5
user_00379,Tenancy C,Workbench,Development,2025-06-28,4
user_00174,Tenancy E,Workbench,Development,2025-06-28,6
user_00555,Tenancy A,Workbench,Staging,2025-06-28,5
user_00151,Tenancy B,Workbench,Production,2025-06-28,6
user_00179,Tenancy B,Connect,Production,2025-06-28,4
user_00346,Tenancy B,Connect,Production,2025-06-28,1
user_00499,Tenancy E,Connect,Production,2025-06-28,5
user_00297,Tenancy D,Connect,Development,2025-06-28,5
user_00369,Tenancy C,Connect,Production,2025-06-28,3
user_00404,Tenancy A,Connect,Production,2025-06-28,4
user_00117,Tenancy C,Connect,Development,2025-06-28,4
user_00448,Tenancy D,Workbench,Production,2025-06-28,2
user_00182,Tenancy B,Workbench,Development,2025-06-28,2
user_00488,Tenancy A,Workbench,Staging,2025-06-28,3
user_00086,Tenancy D,Connect,Development,2025-06-28,6
user_00376,Tenancy D,Workbench,Staging,2025-06-28,5
user_00373,Tenancy A,Connect,Staging,2025-06-28,1
user_00293,Tenancy E,Workbench,Production,2025-06-28,6
user_00601,Tenancy B,Workbench,Development,2025-06-28,7
user_00095,Tenancy A,Workbench,Staging,2025-06-28,7
user_00251,Tenancy B,Connect,Staging,2025-06-29,2
user_00500,Tenancy A,Connect,Staging,2025-06-29,2
user_00039,Tenancy E,Connect,Development,2025-06-29,7
user_00365,Tenancy A,Workbench,Development,2025-06-29,6
user_00514,Tenancy D,Workbench,Staging,2025-06-29,6
user_00201,Tenancy D,Workbench,Staging,2025-06-29,4
user_00480,Tenancy B,Workbench,Staging,2025-06-29,4
user_00192,Tenancy C,Connect,Staging,2025-06-29,7
user_00095,Tenancy A,Workbench,Staging,2025-06-29,2
user_00253,Tenancy B,Workbench,Production,2025-06-29,3
user_00591,Tenancy A,Workbench,Production,2025-06-29,3
user_00009,Tenancy B,Workbench,Production,2025-06-29,2
user_00239,Tenancy A,Workbench,Development,2025-06-29,1
user_00451,Tenancy E,Connect,Staging,2025-06-29,3
user_00357,Tenancy E,Connect,Development,2025-06-29,2
user_00095,Tenancy D,Workbench,Development,2025-06-29,4
user_00148,Tenancy B,Connect,Staging,2025-06-29,4
user_00330,Tenancy B,Workbench,Development,2025-06-29,7
user_00022,Tenancy D,Workbench,Development,2025-06-29,7
user_00404,Tenancy C,Connect,Production,2025-06-29,5
user_00492,Tenancy E,Connect,Staging,2025-06-29,7
user_00060,Tenancy E,Workbench,Staging,2025-06-29,7
user_00482,Tenancy D,Connect,Development,2025-06-29,5
user_00203,Tenancy D,Workbench,Development,2025-06-29,1
user_00247,Tenancy E,Connect,Staging,2025-06-29,6
user_00348,Tenancy A,Connect,Production,2025-06-29,7
user_00390,Tenancy E,Connect,Development,2025-06-29,6
user_00174,Tenancy E,Connect,Production,2025-06-29,4
user_00296,Tenancy C,Connect,Production,2025-06-29,5
user_00139,Tenancy D,Connect,Development,2025-06-29,6
user_00256,Tenancy A,Workbench,Production,2025-06-29,2
user_00008,Tenancy A,Connect,Development,2025-06-29,1
user_00295,Tenancy C,Connect,Staging,2025-06-29,5
user_00247,Tenancy A,Workbench,Staging,2025-06-29,6
